candidate_id,feature_set,model,n_features,config,overall_cv_cindex,tnbc_cv_cindex,valid_tnbc_folds,composite_cv_cindex,fold_cindexes,fold_tnbc_cindexes
hallmark50__Random_Survival_Forest__98373082,hallmark50,Random_Survival_Forest,52,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.6092290883543277,0.47957516339869277,4,0.5444021258765102,"[0.6719653179190751, 0.5958083832335329, 0.5968436154949784, 0.5627009646302251, 0.6188271604938271]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.75]"
hallmark50__Cox_PH__57377928,hallmark50,Cox_PH,52,"{""penalizer"": 0.1, ""tnbc_weight"": 2}",0.6481013090875278,0.4401143790849673,4,0.5441078440862476,"[0.638728323699422, 0.6227544910179641, 0.7230989956958394, 0.5707395498392283, 0.6851851851851852]","[0.25, NaN, 0.2222222222222222, 0.5882352941176471, 0.7]"
seven__Random_Survival_Forest__61682276,seven,Random_Survival_Forest,9,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5941747123208467,0.4934640522875817,4,0.5438193823042142,"[0.6213872832369942, 0.5658682634730539, 0.6312769010043041, 0.6045016077170418, 0.5478395061728395]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.5]"
component7_interactions__Gradient_Boosted_Survival__95165011,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5997662858084586,0.48721405228758174,4,0.5434901690480202,"[0.5823699421965318, 0.5793413173652695, 0.6226685796269728, 0.5755627009646302, 0.6388888888888888]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.475]"
seven_interactions__Cox_PH__84838888,seven_interactions,Cox_PH,14,"{""penalizer"": 1.0, ""tnbc_weight"": 2}",0.5926152856887885,0.494281045751634,4,0.5434481657202113,"[0.6488439306358381, 0.5583832335329342, 0.6083213773314203, 0.6768488745980707, 0.470679012345679]","[0.3333333333333333, NaN, 0.5555555555555556, 0.5882352941176471, 0.5]"
hallmark50_interactions__Random_Survival_Forest__19256622,hallmark50_interactions,Random_Survival_Forest,57,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.6003748587698405,0.48639705882352946,4,0.5433859587966849,"[0.6676300578034682, 0.6017964071856288, 0.5868005738880918, 0.5530546623794212, 0.5925925925925926]","[0.25, NaN, 0.5, 0.47058823529411764, 0.725]"
seven__Gradient_Boosted_Survival__95165011,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5863917723899655,0.49959150326797386,4,0.5429916378289696,"[0.5549132947976878, 0.5688622754491018, 0.6269727403156384, 0.5932475884244373, 0.5879629629629629]","[0.4166666666666667, NaN, 0.6111111111111112, 0.47058823529411764, 0.5]"
seven_interactions__Cox_PH__38277093,seven_interactions,Cox_PH,14,"{""penalizer"": 0.01, ""tnbc_weight"": 4}",0.597692820763444,0.48790849673202613,4,0.5428006587477351,"[0.5939306358381503, 0.5553892215568862, 0.642754662840746, 0.6254019292604501, 0.5709876543209876]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5294117647058824, 0.45]"
hallmark50__Gradient_Boosted_Survival__59073396,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6281384413485542,0.4573529411764706,4,0.5427456912625124,"[0.7066473988439307, 0.655688622754491, 0.563845050215208, 0.5385852090032154, 0.6759259259259259]","[0.16666666666666666, NaN, 0.3333333333333333, 0.5294117647058824, 0.8]"
seven_interactions__Cox_PH__39129403,seven_interactions,Cox_PH,14,"{""penalizer"": 1.0, ""tnbc_weight"": 1}",0.5994938519835292,0.48582516339869275,4,0.5426595076911109,"[0.6676300578034682, 0.5598802395209581, 0.624103299856528, 0.6736334405144695, 0.4722222222222222]","[0.3333333333333333, NaN, 0.5555555555555556, 0.5294117647058824, 0.525]"
seven__DeepSurv__33872510,seven,DeepSurv,9,"{""dropout"": 0.2, ""epochs"": 150, ""hidden_dims"": [128, 64], ""lr"": 0.0005, ""patience"": 20, ""tnbc_weight"": 2, ""weight_decay"": 0.0001}",0.5974946479339476,0.4874591503267973,4,0.5424768991303724,"[0.6184971098265896, 0.5508982035928144, 0.6169296987087518, 0.6286173633440515, 0.5725308641975309]","[0.3333333333333333, NaN, 0.4444444444444444, 0.6470588235294118, 0.525]"
seven_receptor_interactions__Random_Survival_Forest__98373082,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5942905047223552,0.49011437908496736,4,0.5422024419036613,"[0.6127167630057804, 0.5823353293413174, 0.6255380200860832, 0.6061093247588425, 0.5447530864197531]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5882352941176471, 0.4]"
hallmark50__Elastic_Net_Cox__67695194,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.6166456351102442,0.46744281045751634,4,0.5420442227838802,"[0.5838150289017341, 0.6182634730538922, 0.7087517934002869, 0.5659163987138264, 0.6064814814814815]","[0.25, NaN, 0.3888888888888889, 0.7058823529411765, 0.525]"
seven_interactions__Elastic_Net_Cox__93224128,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5955640003779796,0.48790849673202613,4,0.5417362485550029,"[0.5924855491329479, 0.5464071856287425, 0.6456241032998565, 0.6254019292604501, 0.5679012345679012]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5294117647058824, 0.45]"
seven_interactions__Random_Survival_Forest__28082283,seven_interactions,Random_Survival_Forest,14,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5924698900479928,0.490359477124183,4,0.5414146835860879,"[0.6315028901734104, 0.5823353293413174, 0.6312769010043041, 0.6141479099678456, 0.5030864197530864]","[0.25, NaN, 0.5555555555555556, 0.7058823529411765, 0.45]"
seven_interactions__Random_Survival_Forest__74813842,seven_interactions,Random_Survival_Forest,14,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5921829460020817,0.490359477124183,4,0.5412712115631323,"[0.6315028901734104, 0.5823353293413174, 0.629842180774749, 0.6141479099678456, 0.5030864197530864]","[0.25, NaN, 0.5555555555555556, 0.7058823529411765, 0.45]"
seven_interactions__Elastic_Net_Cox__65419333,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.6043038599666745,0.47818627450980394,4,0.5412450672382392,"[0.6575144508670521, 0.6032934131736527, 0.6068866571018652, 0.6414790996784566, 0.5123456790123457]","[0.3333333333333333, NaN, 0.5, 0.5294117647058824, 0.55]"
hallmark50__Elastic_Net_Cox__37789696,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.6194015918826538,0.463031045751634,4,0.5412163188171439,"[0.569364161849711, 0.6766467065868264, 0.6814921090387375, 0.5707395498392283, 0.5987654320987654]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.625]"
hallmark50__Random_Survival_Forest__61682276,hallmark50,Random_Survival_Forest,52,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5949203420487132,0.48721405228758174,4,0.5410671971681476,"[0.6734104046242775, 0.5718562874251497, 0.593974175035868, 0.5659163987138264, 0.5694444444444444]","[0.25, NaN, 0.4444444444444444, 0.5294117647058824, 0.725]"
hallmark50_interactions__Gradient_Boosted_Survival__55990427,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6260459172508754,0.45526960784313725,4,0.5406577625470064,"[0.653179190751445, 0.6781437125748503, 0.5480631276901005, 0.5594855305466238, 0.691358024691358]","[0.25, NaN, 0.16666666666666666, 0.5294117647058824, 0.875]"
seven__Elastic_Net_Cox__17352359,seven,Elastic_Net_Cox,9,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5848865408126972,0.495547385620915,4,0.5402169632168061,"[0.6141618497109826, 0.5239520958083832, 0.5710186513629842, 0.6736334405144695, 0.5416666666666666]","[0.3333333333333333, NaN, 0.4444444444444444, 0.5294117647058824, 0.675]"
seven_receptor_interactions__Cox_PH__39129403,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 1.0, ""tnbc_weight"": 1}",0.5814359606866071,0.49869281045751634,4,0.5400643855720617,"[0.6517341040462428, 0.5374251497005988, 0.6025824964131994, 0.6463022508038585, 0.4691358024691358]","[0.5, NaN, 0.3888888888888889, 0.7058823529411765, 0.4]"
hallmark50__Random_Survival_Forest__19256622,hallmark50,Random_Survival_Forest,52,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.6007272785593517,0.47863562091503264,4,0.5396814497371922,"[0.6791907514450867, 0.5898203592814372, 0.5954088952654233, 0.5466237942122186, 0.5925925925925926]","[0.3333333333333333, NaN, 0.4444444444444444, 0.4117647058823529, 0.725]"
seven_receptor_interactions__Cox_PH__84838888,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 1.0, ""tnbc_weight"": 2}",0.5831931602572528,0.4946486928104575,4,0.5389209265338551,"[0.6575144508670521, 0.5464071856287425, 0.5982783357245337, 0.6430868167202572, 0.470679012345679]","[0.5, NaN, 0.3888888888888889, 0.7647058823529411, 0.325]"
seven_receptor_interactions__Gradient_Boosted_Survival__95165011,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.583581409332485,0.49415849673202616,4,0.5388699530322556,"[0.5751445086705202, 0.5808383233532934, 0.6111908177905309, 0.6028938906752411, 0.5478395061728395]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5294117647058824, 0.475]"
seven_interactions__Cox_PH__90172333,seven_interactions,Cox_PH,14,"{""penalizer"": 0.1, ""tnbc_weight"": 4}",0.6100497698511094,0.46707516339869276,4,0.538562466624901,"[0.611271676300578, 0.5688622754491018, 0.6685796269727403, 0.6382636655948553, 0.5632716049382716]","[0.3333333333333333, NaN, 0.5555555555555556, 0.5294117647058824, 0.45]"
seven__Gradient_Boosted_Survival__63990083,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5825652479160001,0.49415849673202616,4,0.5383618723240131,"[0.5736994219653179, 0.5568862275449101, 0.6040172166427547, 0.614951768488746, 0.5632716049382716]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5294117647058824, 0.475]"
hallmark50_interactions__Gradient_Boosted_Survival__35238210,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.62259617369526,0.4528186274509804,4,0.5377074005731202,"[0.6719653179190751, 0.6317365269461078, 0.5724533715925395, 0.5562700964630225, 0.6805555555555556]","[0.25, NaN, 0.3333333333333333, 0.35294117647058826, 0.875]"
component7_interactions__Cox_PH__57377928,component7_interactions,Cox_PH,43,"{""penalizer"": 0.1, ""tnbc_weight"": 2}",0.6243273589948617,0.44959150326797387,4,0.5369594311314178,"[0.6026011560693642, 0.5838323353293413, 0.6700143472022956, 0.6093247588424437, 0.6558641975308642]","[0.3333333333333333, NaN, 0.4444444444444444, 0.47058823529411764, 0.55]"
hallmark50_interactions__Gradient_Boosted_Survival__99977102,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6260948967824408,0.44738562091503264,4,0.5367402588487367,"[0.661849710982659, 0.688622754491018, 0.5710186513629842, 0.5546623794212219, 0.654320987654321]","[0.25, NaN, 0.2777777777777778, 0.4117647058823529, 0.85]"
hallmark50__Gradient_Boosted_Survival__48497425,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.615238608930445,0.45804738562091507,4,0.5366429972756801,"[0.6734104046242775, 0.6511976047904192, 0.5624103299856528, 0.522508038585209, 0.6666666666666666]","[0.25, NaN, 0.2777777777777778, 0.5294117647058824, 0.775]"
seven_receptor_interactions__Random_Survival_Forest__28082283,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.6008090264996473,0.47230392156862744,4,0.5365564740341373,"[0.6242774566473989, 0.6167664670658682, 0.6327116212338594, 0.6318327974276527, 0.4984567901234568]","[0.3333333333333333, NaN, 0.5, 0.7058823529411765, 0.35]"
seven__Gradient_Boosted_Survival__29530055,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5661132372319397,0.5059640522875817,4,0.5360386447597607,"[0.541907514450867, 0.5029940119760479, 0.593974175035868, 0.5852090032154341, 0.6064814814814815]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.55]"
component7_interactions__Gradient_Boosted_Survival__21419151,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.593133275378533,0.47888071895424833,4,0.5360069971663907,"[0.5823699421965318, 0.5583832335329342, 0.6327116212338594, 0.5594855305466238, 0.6327160493827161]","[0.25, NaN, 0.6111111111111112, 0.5294117647058824, 0.525]"
seven_receptor_interactions__Gradient_Boosted_Survival__14255483,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6070604018454754,0.46405228758169936,4,0.5355563447135874,"[0.6011560693641619, 0.6055389221556886, 0.6685796269727403, 0.6229903536977492, 0.5370370370370371]","[0.3333333333333333, NaN, 0.6111111111111112, 0.4117647058823529, 0.5]"
seven_interactions__Random_Survival_Forest__28233518,seven_interactions,Random_Survival_Forest,14,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5767946216991976,0.49415849673202616,4,0.5354765592156119,"[0.5997109826589595, 0.5973053892215568, 0.6212338593974175, 0.5610932475884244, 0.5046296296296297]","[0.08333333333333333, NaN, 0.8888888888888888, 0.5294117647058824, 0.475]"
seven_interactions__Random_Survival_Forest__27565999,seven_interactions,Random_Survival_Forest,14,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5767946216991976,0.49415849673202616,4,0.5354765592156119,"[0.5997109826589595, 0.5973053892215568, 0.6212338593974175, 0.5610932475884244, 0.5046296296296297]","[0.08333333333333333, NaN, 0.8888888888888888, 0.5294117647058824, 0.475]"
seven__Gradient_Boosted_Survival__48497425,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.589871942382533,0.4809640522875817,4,0.5354179973350573,"[0.5404624277456648, 0.5718562874251497, 0.6441893830703013, 0.6141479099678456, 0.5787037037037037]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.45]"
seven_receptor_interactions__Cox_PH__38217836,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 0.1, ""tnbc_weight"": 1}",0.576844026601698,0.4938316993464052,4,0.5353378629740516,"[0.6329479768786127, 0.5284431137724551, 0.5925394548063128, 0.6318327974276527, 0.4984567901234568]","[0.5, NaN, 0.4444444444444444, 0.7058823529411765, 0.325]"
seven_receptor_interactions__Random_Survival_Forest__32209571,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.603820409419942,0.4660539215686274,4,0.5349371654942847,"[0.6445086705202312, 0.6182634730538922, 0.6384505021520803, 0.6302250803858521, 0.4876543209876543]","[0.3333333333333333, NaN, 0.5, 0.7058823529411765, 0.325]"
hallmark50__Elastic_Net_Cox__84631173,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.6199445829209278,0.44914215686274506,4,0.5345433698918365,"[0.5722543352601156, 0.6781437125748503, 0.6814921090387375, 0.567524115755627, 0.6003086419753086]","[0.25, NaN, 0.3333333333333333, 0.5882352941176471, 0.625]"
component7_interactions__Gradient_Boosted_Survival__25159726,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6026734914668057,0.4654411764705882,4,0.5340573339686969,"[0.5736994219653179, 0.5688622754491018, 0.6499282639885222, 0.5434083601286174, 0.6774691358024691]","[0.25, NaN, 0.5, 0.4117647058823529, 0.7]"
seven_receptor_interactions__Gradient_Boosted_Survival__4197476,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6018833301741054,0.4654411764705882,4,0.5336622533223468,"[0.6069364161849711, 0.6197604790419161, 0.6678622668579627, 0.6318327974276527, 0.48302469135802467]","[0.3333333333333333, NaN, 0.6666666666666666, 0.4117647058823529, 0.45]"
seven__Gradient_Boosted_Survival__21419151,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5811477767133209,0.485702614379085,4,0.5334251955462029,"[0.5361271676300579, 0.5703592814371258, 0.6183644189383071, 0.5852090032154341, 0.595679012345679]","[0.4166666666666667, NaN, 0.5555555555555556, 0.47058823529411764, 0.5]"
seven__Cox_PH__38217836,seven,Cox_PH,9,"{""penalizer"": 0.1, ""tnbc_weight"": 1}",0.5928642126654828,0.47320261437908495,4,0.5330334135222838,"[0.6184971098265896, 0.5419161676646707, 0.5781922525107605, 0.6639871382636656, 0.5617283950617284]","[0.3333333333333333, NaN, 0.3888888888888889, 0.47058823529411764, 0.7]"
seven_interactions__Elastic_Net_Cox__79776035,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5922053684018537,0.473202614379085,4,0.5327039913904693,"[0.588150289017341, 0.5508982035928144, 0.6384505021520803, 0.612540192926045, 0.5709876543209876]","[0.4166666666666667, NaN, 0.5555555555555556, 0.47058823529411764, 0.45]"
seven__Elastic_Net_Cox__14445361,seven,Elastic_Net_Cox,9,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.5981908293211156,0.46707516339869276,4,0.5326329963599041,"[0.6141618497109826, 0.5494011976047904, 0.5839311334289814, 0.6446945337620579, 0.5987654320987654]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.7]"
seven_receptor_interactions__Elastic_Net_Cox__20395420,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.5769035010389629,0.4875816993464052,4,0.5322426001926841,"[0.638728323699422, 0.5344311377245509, 0.5954088952654233, 0.6205787781350482, 0.49537037037037035]","[0.5, NaN, 0.4444444444444444, 0.7058823529411765, 0.3]"
seven_interactions__Elastic_Net_Cox__35526439,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5907452895875532,0.473202614379085,4,0.5319739519833191,"[0.588150289017341, 0.5494011976047904, 0.6327116212338594, 0.6109324758842444, 0.5725308641975309]","[0.4166666666666667, NaN, 0.5555555555555556, 0.47058823529411764, 0.45]"
seven_receptor_interactions__Gradient_Boosted_Survival__34011741,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5995890829167966,0.46405228758169936,4,0.531820685249248,"[0.5802023121387283, 0.5965568862275449, 0.6527977044476327, 0.6390675241157556, 0.529320987654321]","[0.3333333333333333, NaN, 0.6111111111111112, 0.4117647058823529, 0.5]"
seven_interactions__Elastic_Net_Cox__79294750,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5901850663058598,0.4733251633986928,4,0.5317551148522763,"[0.6502890173410405, 0.5658682634730539, 0.6140602582496413, 0.6237942122186495, 0.49691358024691357]","[0.3333333333333333, NaN, 0.5555555555555556, 0.5294117647058824, 0.475]"
seven__Random_Survival_Forest__19256622,seven,Random_Survival_Forest,9,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5853533029316222,0.47806372549019605,4,0.5317085142109091,"[0.6141618497109826, 0.5868263473053892, 0.6384505021520803, 0.5610932475884244, 0.5262345679012346]","[0.25, NaN, 0.6666666666666666, 0.47058823529411764, 0.525]"
hallmark50__Random_Survival_Forest__68189357,hallmark50,Random_Survival_Forest,52,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.6053712848076837,0.4578022875816994,4,0.5315867861946915,"[0.6791907514450867, 0.5868263473053892, 0.593974175035868, 0.5434083601286174, 0.6234567901234568]","[0.25, NaN, 0.4444444444444444, 0.4117647058823529, 0.725]"
hallmark50_interactions__Cox_PH__90172333,hallmark50_interactions,Cox_PH,57,"{""penalizer"": 0.1, ""tnbc_weight"": 4}",0.6309102915886777,0.4313316993464052,4,0.5311209954675414,"[0.6228323699421965, 0.5898203592814372, 0.7259684361549498, 0.5739549839228296, 0.6419753086419753]","[0.16666666666666666, NaN, 0.2777777777777778, 0.7058823529411765, 0.575]"
hallmark50__Gradient_Boosted_Survival__55990427,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6254859556020239,0.4366421568627451,4,0.5310640562323845,"[0.6632947976878613, 0.6781437125748503, 0.539454806312769, 0.567524115755627, 0.6790123456790124]","[0.16666666666666666, NaN, 0.16666666666666666, 0.5882352941176471, 0.825]"
seven__Gradient_Boosted_Survival__35238210,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.5699971679461948,0.49056372549019606,4,0.5302804467181954,"[0.588150289017341, 0.5089820359281437, 0.6111908177905309, 0.5691318327974276, 0.5725308641975309]","[0.25, NaN, 0.6666666666666666, 0.47058823529411764, 0.575]"
seven__Random_Survival_Forest__32209571,seven,Random_Survival_Forest,9,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5918306569433127,0.4685866013071896,4,0.5302086291252511,"[0.6271676300578035, 0.5853293413173652, 0.6226685796269728, 0.6286173633440515, 0.49537037037037035]","[0.25, NaN, 0.6111111111111112, 0.5882352941176471, 0.425]"
seven__Cox_PH__57377928,seven,Cox_PH,9,"{""penalizer"": 0.1, ""tnbc_weight"": 2}",0.5835746233476244,0.476797385620915,4,0.5301860044842697,"[0.6083815028901735, 0.5254491017964071, 0.5738880918220947, 0.6607717041800643, 0.5493827160493827]","[0.3333333333333333, NaN, 0.4444444444444444, 0.5294117647058824, 0.6]"
seven__Gradient_Boosted_Survival__59073396,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5822333214538503,0.47806372549019605,4,0.5301485234720231,"[0.5578034682080925, 0.5508982035928144, 0.6226685796269728, 0.5964630225080386, 0.5833333333333334]","[0.25, NaN, 0.6666666666666666, 0.47058823529411764, 0.525]"
seven_receptor_interactions__Gradient_Boosted_Survival__21419151,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5890654914383446,0.4711192810457516,4,0.5300923862420481,"[0.5838150289017341, 0.5988023952095808, 0.593974175035868, 0.590032154340836, 0.5787037037037037]","[0.3333333333333333, NaN, 0.5555555555555556, 0.47058823529411764, 0.525]"
seven__Elastic_Net_Cox__26715411,seven,Elastic_Net_Cox,9,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.5992341119113895,0.4608251633986928,4,0.5300296376550412,"[0.6098265895953757, 0.5538922155688623, 0.5824964131994261, 0.6527331189710611, 0.5972222222222222]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.675]"
hallmark50_interactions__Elastic_Net_Cox__67695194,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.6155454927469775,0.44440359477124186,4,0.5299745437591097,"[0.5549132947976878, 0.6197604790419161, 0.7116212338593975, 0.5787781350482315, 0.6126543209876543]","[0.16666666666666666, NaN, 0.3888888888888889, 0.6470588235294118, 0.575]"
seven_receptor_interactions__Random_Survival_Forest__74813842,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.6007868842888919,0.4575980392156863,4,0.5291924617522892,"[0.6242774566473989, 0.6182634730538922, 0.6327116212338594, 0.6302250803858521, 0.4984567901234568]","[0.3333333333333333, NaN, 0.5, 0.6470588235294118, 0.35]"
seven__Elastic_Net_Cox__67150290,seven,Elastic_Net_Cox,9,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.6013337175750866,0.45678104575163403,4,0.5290573816633604,"[0.6069364161849711, 0.5553892215568862, 0.5868005738880918, 0.6495176848874598, 0.6080246913580247]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.6]"
